timesteps,mean_step_reward,mean_penalty_total,mean_penalty_rocks,mean_penalty_slopes,mean_progress,mean_goal_reward,mean_oob_reward,mean_total_reward,mean_episode_return,mean_episode_length,mean_dist_to_goal_m,safe_fraction
21000,-0.009999998845160007,-0.6839182376861572,-0.6666666865348816,-0.017251577228307724,0.04422078654170036,0.0,0.0,-0.649697482585907,8.970037460327148,143.36666666666667,8.25448226928711,0.9333333373069763
24000,-0.009999998845160007,-0.03573420271277428,0.0,-0.03573420271277428,0.03626183792948723,0.0,0.0,-0.009472370147705078,12.011651039123535,141.10344827586206,7.498022556304932,0.8999999761581421
27000,-0.009999998845160007,-0.018521133810281754,0.0,-0.018521133810281754,0.05515635013580322,0.0,0.0,0.026635220274329185,10.041668891906738,171.13333333333333,8.608925819396973,0.9666666388511658
30000,-0.009999998845160007,-0.005897929891943932,0.0,-0.005897929891943932,0.043430931866168976,0.0,0.0,0.02753300592303276,18.093395233154297,106.46666666666667,8.130072593688965,1.0
33000,-0.009999998845160007,-0.00280397804453969,0.0,-0.00280397804453969,0.05454103276133537,0.0,0.0,0.04173705726861954,24.38389778137207,108.4,7.804987907409668,1.0
36000,-0.009999998845160007,-0.0055479202419519424,0.0,-0.0055479202419519424,0.06031079962849617,0.0,0.0,0.044762883335351944,21.658872604370117,112.6,6.924692153930664,1.0
39000,-0.009999998845160007,-0.008813670836389065,0.0,-0.008813670836389065,0.08833301067352295,0.0,0.0,0.06951934844255447,20.39075469970703,139.83333333333334,6.720434188842773,0.9666666388511658
42000,-0.009999998845160007,-0.0073249139823019505,-0.0028965440578758717,-0.004428370390087366,0.03697413206100464,0.0,0.0,0.019649218767881393,21.892118453979492,182.6,6.379419803619385,1.0
45000,-0.009999998845160007,-0.00572268245741725,0.0,-0.00572268245741725,0.059852879494428635,0.0,0.0,0.044130198657512665,26.61922264099121,172.16666666666666,5.739710807800293,1.0
48000,-0.009999998845160007,-0.6796534061431885,-0.6666666865348816,-0.012986777350306511,0.033277589827775955,0.0,0.0,-0.6563759446144104,14.459903717041016,141.13333333333333,6.931924343109131,0.9666666388511658
51000,-0.009999998845160007,-0.02071446366608143,0.0,-0.02071446366608143,0.05262933298945427,0.0,0.0,0.02191486954689026,18.00568389892578,161.16666666666666,7.1411590576171875,0.9666666388511658
54000,-0.009999998845160007,-0.007195127196609974,0.0,-0.007195127196609974,0.046871643513441086,0.0,0.0,0.029676517471671104,13.708208084106445,103.13333333333334,7.61182975769043,1.0
57000,-0.009999998845160007,-0.0022401968017220497,0.0,-0.0022401968017220497,0.10775940865278244,0.0,0.0,0.09551922231912613,17.6082706451416,133.76666666666668,6.641368389129639,1.0
60000,-0.009999998845160007,-0.0028256464283913374,0.0,-0.0028256464283913374,0.06543463468551636,0.0,0.0,0.05260898917913437,21.791540145874023,178.86666666666667,5.953047275543213,1.0
63000,-0.009999998845160007,0.0,0.0,0.0,0.03360740467905998,0.0,0.0,0.0236074049025774,25.72324562072754,187.26666666666668,5.761004447937012,1.0
