timesteps,mean_step_reward,mean_penalty_total,mean_penalty_rocks,mean_penalty_slopes,mean_progress,mean_goal_reward,mean_oob_reward,mean_total_reward,mean_episode_return,mean_episode_length,mean_dist_to_goal_m,safe_fraction
186000,-0.009999998845160007,-0.00704163545742631,0.0,-0.00704163545742631,0.035396140068769455,0.0,0.0,0.018354507163167,20.663969039916992,85.86666666666666,7.733098030090332,0.9666666388511658
189000,-0.009999998845160007,0.0,0.0,0.0,0.05864425376057625,0.0,0.0,0.048644259572029114,23.254667282104492,76.0,7.310690879821777,1.0
192000,-0.009999998845160007,-0.008067484945058823,0.0,-0.008067484945058823,0.06179016828536987,0.0,0.0,0.043722689151763916,18.724851608276367,77.23333333333333,7.704071044921875,1.0
195000,-0.009999998845160007,-0.0012168947141617537,0.0,-0.0012168947141617537,0.045300763100385666,0.0,0.0,0.03408386558294296,12.832342147827148,82.6,8.2439546585083,1.0
198000,-0.009999998845160007,-0.004876820370554924,0.0,-0.004876820370554924,0.06778053194284439,0.0,0.0,0.05290371552109718,19.12571144104004,79.75862068965517,8.563036918640137,1.0
201000,-0.009999998845160007,-0.016607731580734253,0.0,-0.016607731580734253,0.03146358206868172,0.0,0.0,0.004855853505432606,23.694578170776367,117.46666666666667,8.52194881439209,0.9666666388511658
204000,-0.009999998845160007,0.0,0.0,0.0,0.053081393241882324,0.0,0.0,0.04308139905333519,24.489559173583984,73.16666666666667,7.847909927368164,1.0
207000,-0.009999998845160007,-0.006638506893068552,0.0,-0.006638506893068552,0.05655791237950325,0.0,0.0,0.039919413626194,25.688610076904297,82.23333333333333,6.707294940948486,1.0
210000,-0.009999998845160007,-0.029428092762827873,0.0,-0.029428092762827873,0.012480099685490131,0.0,0.0,-0.02694798819720745,18.06951904296875,98.93333333333334,7.316555500030518,0.9666666388511658
213000,-0.009999998845160007,-0.006590839009732008,0.0,-0.006590839009732008,0.04964761063456535,0.0,0.0,0.033056773245334625,18.860980987548828,108.53333333333333,7.833948135375977,1.0
216000,-0.009999998845160007,-0.0024404439609497786,0.0,-0.0024404439609497786,0.08582714945077896,0.0,0.0,0.07338670641183853,18.186830520629883,100.73333333333333,8.558152198791504,1.0
219000,-0.009999998845160007,-0.0037371034268289804,0.0,-0.0037371034268289804,0.03207461163401604,0.0,0.0,0.018337508663535118,30.53188133239746,119.1,6.486759662628174,1.0
222000,-0.009999998845160007,-0.0189571101218462,0.0,-0.0189571101218462,0.09223885089159012,0.0,0.0,0.06328173726797104,18.067522048950195,79.13333333333334,6.666438579559326,0.9666666388511658
225000,-0.009999998845160007,0.0,0.0,0.0,0.047392588108778,0.0,0.0,0.037392593920230865,18.0860595703125,92.53333333333333,7.452993869781494,1.0
228000,-0.009999998845160007,-0.006154291797429323,0.0,-0.006154291797429323,0.03212829306721687,0.0,0.0,0.015974005684256554,22.01100730895996,83.56666666666666,7.573702335357666,1.0
231000,-0.009999998845160007,-0.04763885214924812,0.0,-0.04763885214924812,0.0679124966263771,0.0,0.0,0.010273650288581848,24.046417236328125,85.73333333333333,7.305061340332031,0.8999999761581421
234000,-0.009999998845160007,-0.016419442370533943,0.0,-0.016419442370533943,0.0915011316537857,0.0,0.0,0.06508170068264008,19.936599731445312,79.6896551724138,6.552696228027344,0.9666666388511658
237000,-0.009999998845160007,0.0,0.0,0.0,0.9491471648216248,0.0,0.0,0.9391471743583679,16.482627868652344,76.63333333333334,6.899766445159912,1.0
240000,-0.009999998845160007,-0.0014412880409508944,0.0,-0.0014412880409508944,0.8272563815116882,0.0,0.0,0.8158150315284729,21.97492790222168,83.36666666666666,7.3572468757629395,1.0
243000,-0.009999998845160007,-0.006329839583486319,0.0,-0.006329839583486319,0.08029983937740326,0.0,0.0,0.06396999955177307,20.27646255493164,78.6,7.735751628875732,1.0
246000,-0.009999998845160007,-0.006831076927483082,0.0,-0.006831076927483082,1.8072370290756226,0.0,0.0,1.790406346321106,25.00558090209961,90.6896551724138,7.25839900970459,0.9666666388511658
249000,-0.009999998845160007,-0.01583717204630375,0.0,-0.01583717204630375,0.13271434605121613,0.0,0.0,0.10687718540430069,18.05889129638672,97.34482758620689,7.518972396850586,0.9666666388511658
252000,-0.009999998845160007,-0.00577932083979249,0.0,-0.00577932083979249,0.058340031653642654,0.0,0.0,0.04256071150302887,18.388263702392578,64.23333333333333,6.769987106323242,1.0
255000,-0.009999998845160007,-0.00627615861594677,0.0,-0.00627615861594677,0.1522286981344223,0.0,0.0,0.13595254719257355,23.232608795166016,77.6896551724138,7.356916904449463,0.9666666388511658
258000,-0.009999998845160007,-0.010633273050189018,0.0,-0.010633273050189018,0.09101275354623795,0.0,0.0,0.07037948817014694,18.41561508178711,74.63333333333334,7.8783488273620605,1.0
261000,-0.009999998845160007,0.0,0.0,0.0,0.07008262723684311,0.0,0.0,0.060082633048295975,21.05052947998047,99.96666666666667,8.158231735229492,1.0
264000,-0.009999998845160007,-0.0050606620498001575,0.0,-0.0050606620498001575,0.08777686208486557,0.0,0.0,0.07271620631217957,27.77486801147461,82.73333333333333,7.029271125793457,1.0
267000,-0.009999998845160007,-0.00301486742682755,0.0,-0.00301486742682755,0.06597618013620377,0.0,0.0,0.052961315959692,25.318143844604492,73.33333333333333,7.07087516784668,1.0
270000,-0.009999998845160007,-0.0027678743936121464,0.0,-0.0027678743936121464,0.11121787130832672,0.0,0.0,0.09844999760389328,13.46871566772461,46.13793103448276,7.061901569366455,1.0
273000,-0.009999998845160007,-0.025382820516824722,0.0,-0.025382820516824722,0.051271915435791016,0.0,0.0,0.01588909700512886,15.470070838928223,80.36666666666666,7.415329933166504,0.9666666388511658
276000,-0.009999998845160007,0.0,0.0,0.0,0.11051547527313232,0.0,0.0,0.10051547735929489,23.359384536743164,97.2,6.885376453399658,1.0
279000,-0.009999998845160007,-0.0005671724211424589,0.0,-0.0005671724211424589,2.0555312633514404,0.0,0.0,2.044964551925659,20.68464469909668,66.6,6.998136520385742,1.0
282000,-0.009999998845160007,-0.008669784292578697,0.0,-0.008669784292578697,0.06468448787927628,0.0,0.0,0.04601471126079559,22.620363235473633,87.13333333333334,7.720314979553223,0.9666666388511658
285000,-0.009999998845160007,-0.005415175575762987,-0.001179301762022078,-0.004235873464494944,0.06467684358358383,0.0,0.0,0.049261674284935,21.294675827026367,82.23333333333333,7.9246978759765625,1.0
288000,-0.009999998845160007,-0.016765939071774483,0.0,-0.016765939071774483,0.04353594779968262,0.0,0.0,0.016770014539361,21.32071304321289,91.13333333333334,7.806676864624023,0.9666666388511658
291000,-0.009999998845160007,-0.0164144616574049,0.0,-0.0164144616574049,0.07693365961313248,0.0,0.0,0.05051920562982559,18.68480682373047,84.56666666666666,8.2266845703125,0.9666666388511658
294000,-0.009999998845160007,-0.02695762738585472,0.0,-0.02695762738585472,0.041096847504377365,0.0,0.0,0.004139218479394913,20.532672882080078,75.79310344827586,7.6886749267578125,0.9666666388511658
297000,-0.009999998845160007,-0.005827675573527813,0.0,-0.005827675573527813,0.09098019450902939,0.0,0.0,0.07515252381563187,16.797475814819336,87.33333333333333,7.95751953125,1.0
300000,-0.009999998845160007,-0.0009794943034648895,0.0,-0.0009794943034648895,0.05987989902496338,0.0,0.0,0.048900410532951355,16.137304306030273,68.86666666666666,6.867924213409424,1.0
303000,-0.009999998845160007,-0.020706431940197945,0.0,-0.020706431940197945,0.046888988465070724,0.0,0.0,0.016182560473680496,16.223278045654297,74.23333333333333,7.740233898162842,0.9666666388511658
306000,-0.009999998845160007,-0.004490986000746489,0.0,-0.004490986000746489,0.048307497054338455,0.0,0.0,0.033816516399383545,16.5545654296875,92.16666666666667,7.24803352355957,0.9666666388511658
309000,-0.009999998845160007,-0.6715907454490662,-0.6666666865348816,-0.00492408312857151,0.0669010654091835,0.0,0.0,-0.6146897673606873,20.805133819580078,102.36666666666666,6.498541831970215,0.9666666388511658
312000,-0.009999998845160007,0.0,0.0,0.0,0.07299800962209702,0.0,0.0,0.06299801170825958,18.088266372680664,88.4,7.27861213684082,1.0
315000,-0.009999998845160007,-0.01575949601829052,0.0,-0.01575949601829052,0.11823046207427979,0.0,0.0,0.09247097373008728,21.086383819580078,103.46666666666667,6.909791946411133,0.9666666388511658
318000,-0.009999998845160007,0.0,0.0,0.0,0.04344828799366951,0.0,0.0,0.03344829007983208,16.395231246948242,101.34482758620689,7.208895206451416,1.0
321000,-0.009999998845160007,-0.0039452132768929005,0.0,-0.0039452132768929005,0.12114807218313217,0.0,0.0,0.10720286518335342,19.689117431640625,100.9,7.19898796081543,1.0
324000,-0.009999998845160007,-0.004385753069072962,0.0,-0.004385753069072962,0.05370759963989258,0.0,0.0,0.03932185098528862,22.091144561767578,90.9,7.023308753967285,1.0
327000,-0.009999998845160007,-0.0061393072828650475,0.0,-0.0061393072828650475,0.04538504406809807,0.0,0.0,0.029245741665363312,19.44640350341797,120.23333333333333,7.46307373046875,1.0
330000,-0.009999998845160007,-0.0032256038393825293,0.0,-0.0032256038393825293,0.08078876882791519,0.0,0.0,0.06756316870450974,22.225040435791016,81.93333333333334,7.1056413650512695,1.0
333000,-0.009999998845160007,-0.0006891210796311498,-0.0006891210796311498,0.0,0.07625769078731537,0.0,0.0,0.06556856632232666,21.6639404296875,81.23333333333333,6.857967853546143,1.0
336000,-0.009999998845160007,-0.021183114498853683,0.0,-0.021183114498853683,0.1398070603609085,0.0,0.0,0.10862395912408829,16.269105911254883,78.33333333333333,7.4172892570495605,0.9666666388511658
339000,-0.009999998845160007,-0.0005398520152084529,0.0,-0.0005398520152084529,0.13060230016708374,0.0,0.0,0.120062455534935,27.112783432006836,91.26666666666667,5.411526679992676,1.0
342000,-0.009999998845160007,-0.006209623999893665,0.0,-0.006209623999893665,0.053358953446149826,0.0,0.0,0.037149328738451004,15.603734016418457,84.3,7.753127098083496,0.9666666388511658
345000,-0.009999998845160007,-0.0027627809904515743,0.0,-0.0027627809904515743,0.15844061970710754,0.6666666865348816,0.0,0.8123445510864258,21.293310165405273,80.6896551724138,6.185472011566162,1.0
348000,-0.009999998845160007,-0.008060145191848278,0.0,-0.008060145191848278,0.07032743841409683,0.0,0.0,0.052267298102378845,17.805471420288086,85.23333333333333,7.080427169799805,1.0
351000,-0.009999998845160007,-0.0002830894954968244,-0.0002830894954968244,0.0,0.9247954487800598,0.0,0.0,0.9145123362541199,18.559783935546875,70.42857142857143,7.279757976531982,1.0
354000,-0.009999998845160007,-0.012564780190587044,0.0,-0.012564780190587044,0.09943056106567383,0.0,0.0,0.0768657848238945,16.865406036376953,82.8,7.249523639678955,0.9666666388511658
357000,-0.009999998845160007,0.0,0.0,0.0,0.13765382766723633,0.0,0.0,0.1276538372039795,21.557252883911133,81.53333333333333,7.185522556304932,1.0
360000,-0.009999998845160007,-0.0035467157140374184,0.0,-0.0035467157140374184,0.09166911989450455,0.0,0.0,0.07812240719795227,25.59604263305664,91.0,6.21964168548584,1.0
363000,-0.009999998845160007,-0.019665496423840523,0.0,-0.019665496423840523,0.134436696767807,0.0,0.0,0.1047712191939354,21.15962791442871,83.26666666666667,6.8068060874938965,0.9666666388511658
366000,-0.009999998845160007,-0.023091861978173256,0.0,-0.023091861978173256,0.09227363020181656,0.0,0.0,0.05918177217245102,18.0310001373291,70.5,7.247247695922852,0.9333333373069763
369000,-0.009999998845160007,-0.008239549584686756,0.0,-0.008239549584686756,0.11325749009847641,0.0,0.0,0.0950179398059845,20.588134765625,69.7,6.534857273101807,1.0
372000,-0.009999998845160007,-0.0034980163909494877,0.0,-0.0034980163909494877,0.13208040595054626,0.0,0.0,0.11858239769935608,21.241859436035156,76.66666666666667,7.313949108123779,0.9666666388511658
375000,-0.009999998845160007,-0.015809565782546997,0.0,-0.015809565782546997,0.20396068692207336,0.0,0.0,0.17815114557743073,21.003000259399414,56.8,6.134461879730225,0.9666666388511658
378000,-0.009999998845160007,-0.015666626393795013,0.0,-0.015666626393795013,0.10310449451208115,0.0,0.0,0.0774378702044487,13.37431812286377,74.86666666666666,7.873715400695801,0.9666666388511658
381000,-0.009999998845160007,-0.003918914124369621,0.0,-0.003918914124369621,0.17313651740550995,0.0,0.0,0.15921756625175476,18.09455108642578,80.66666666666667,6.833253860473633,0.9666666388511658
384000,-0.009999998845160007,-0.0030656582675874233,0.0,-0.0030656582675874233,0.06647002696990967,0.0,0.0,0.053404372185468674,23.255470275878906,78.93103448275862,6.837326526641846,1.0
387000,-0.009999998845160007,-0.0066651287488639355,0.0,-0.0066651287488639355,0.12019523233175278,0.0,0.0,0.10353010147809982,27.2198486328125,96.1,7.183109760284424,0.9666666388511658
390000,-0.009999998845160007,-0.022640708833932877,0.0,-0.022640708833932877,0.06894724816083908,0.0,0.0,0.036306533962488174,17.772891998291016,80.03333333333333,7.346981525421143,0.9666666388511658
393000,-0.009999998845160007,-0.013392393477261066,-0.003121099667623639,-0.010271294042468071,0.10119369626045227,0.0,0.0,0.07780130952596664,19.312923431396484,75.1,7.5733513832092285,1.0
396000,-0.009999998845160007,-0.014491287991404533,0.0,-0.014491287991404533,0.11076109856367111,0.0,0.0,0.08626983314752579,29.68094825744629,97.86666666666666,6.624083995819092,0.9666666388511658
399000,-0.009999998845160007,-0.03182486817240715,0.0,-0.03182486817240715,0.1107473224401474,0.0,0.0,0.06892245262861252,20.079153060913086,88.13333333333334,7.163042068481445,0.9333333373069763
402000,-0.009999998845160007,-0.009881275705993176,0.0,-0.009881275705993176,0.34357115626335144,0.0,0.0,0.3236898183822632,17.900785446166992,78.2,6.255720615386963,1.0
405000,-0.009999998845160007,-0.00667976588010788,0.0,-0.00667976588010788,0.18147112429141998,0.6666666865348816,0.0,0.8314579725265503,16.575096130371094,104.17241379310344,6.611280918121338,0.9666666388511658
408000,-0.009999998845160007,-0.022333351895213127,0.0,-0.022333351895213127,1.0117048025131226,0.0,0.0,0.9793713688850403,17.674875259399414,82.56666666666666,7.054150104522705,0.9666666388511658
411000,-0.009999998845160007,-0.024465421214699745,0.0,-0.024465421214699745,0.1835372895002365,0.0,0.0,0.1490718573331833,15.864211082458496,94.34482758620689,7.754293441772461,0.9666666388511658
